"","X","Y","count","label"
"1931",405,685,7,"r1"
"1932",415,685,2,"r1"
"1933",425,685,4,"r1"
"1934",435,685,2,"r1"
"1935",445,685,4,"r1"
"1936",455,685,2,"r1"
"1937",465,685,5,"r1"
"1938",475,685,5,"r1"
"1939",485,685,7,"r1"
"1940",495,685,1,"r1"
"1941",505,685,8,"r1"
"1942",515,685,2,"r1"
"1943",525,685,9,"r1"
"1944",535,685,3,"r1"
"1945",545,685,1,"r1"
"1946",555,685,10,"r1"
"1947",565,685,9,"r1"
"1948",575,685,8,"r1"
"1949",585,685,2,"r1"
"1950",595,685,3,"r1"
"1951",605,685,10,"r1"
"1952",615,685,1,"r1"
"1953",625,685,7,"r1"
"1954",635,685,6,"r1"
"1955",645,685,5,"r1"
"1956",655,685,9,"r1"
"1957",665,685,5,"r1"
"1958",675,685,5,"r1"
"1959",685,685,1,"r1"
"1960",695,685,4,"r1"
"1961",705,685,1,"r1"
"1962",715,685,3,"r1"
"1963",725,685,7,"r1"
"1964",735,685,6,"r1"
"1965",745,685,7,"r1"
"1966",755,685,1,"r1"
"1967",765,685,3,"r1"
"1968",775,685,3,"r1"
"1969",785,685,2,"r1"
"1970",795,685,4,"r1"
"1971",805,685,8,"r1"
"1972",815,685,1,"r1"
"1973",825,685,10,"r1"
"1974",835,685,3,"r1"
"1975",845,685,9,"r1"
"1976",855,685,10,"r1"
"1977",865,685,3,"r1"
"1978",875,685,1,"r1"
"1979",885,685,3,"r1"
"1980",895,685,5,"r1"
"1981",5,675,5,"r1"
"1982",15,675,8,"r1"
"1983",25,675,2,"r1"
"1984",35,675,3,"r1"
"1985",45,675,9,"r1"
"1986",55,675,1,"r1"
"1987",65,675,7,"r1"
"1988",75,675,9,"r1"
"1989",85,675,10,"r1"
"1990",95,675,5,"r1"
"1991",105,675,3,"r1"
"1992",115,675,6,"r1"
"1993",125,675,3,"r1"
"1994",135,675,2,"r1"
"1995",145,675,3,"r1"
"1996",155,675,3,"r1"
"1997",165,675,9,"r1"
"1998",175,675,6,"r1"
"1999",185,675,2,"r1"
"2000",195,675,5,"r1"
"2001",205,675,10,"r1"
"2002",215,675,6,"r1"
"2003",225,675,10,"r1"
"2004",235,675,8,"r1"
"2005",245,675,10,"r1"
"2006",255,675,7,"r1"
"2007",265,675,1,"r1"
"2008",275,675,3,"r1"
"2009",285,675,3,"r1"
"2010",295,675,6,"r1"
"2011",305,675,7,"r1"
"2012",315,675,8,"r1"
"2013",325,675,5,"r1"
"2014",335,675,7,"r1"
"2015",345,675,7,"r1"
"2016",355,675,3,"r1"
"2017",365,675,1,"r1"
"2018",375,675,6,"r1"
"2019",385,675,7,"r1"
"2020",395,675,5,"r1"
"2021",405,675,9,"r1"
"2022",415,675,6,"r1"
"2023",425,675,2,"r1"
"2024",435,675,4,"r1"
"2025",445,675,3,"r1"
"2026",455,675,1,"r1"
"2027",465,675,10,"r1"
"2028",475,675,1,"r1"
"2029",485,675,10,"r1"
"2030",495,675,6,"r1"
"2031",505,675,6,"r1"
"2032",515,675,6,"r1"
"2033",525,675,1,"r1"
"2034",535,675,8,"r1"
"2035",545,675,2,"r1"
"2036",555,675,3,"r1"
"2037",565,675,5,"r1"
"2038",575,675,4,"r1"
"2039",585,675,4,"r1"
"2040",595,675,3,"r1"
"2041",605,675,6,"r1"
"2042",615,675,1,"r1"
"2043",625,675,5,"r1"
"2044",635,675,6,"r1"
"2045",645,675,1,"r1"
"2046",655,675,8,"r1"
"2047",665,675,10,"r1"
"2048",675,675,8,"r1"
"2049",685,675,6,"r1"
"2050",695,675,1,"r1"
"2051",705,675,10,"r1"
"2052",715,675,4,"r1"
"2053",725,675,2,"r1"
"2054",735,675,10,"r1"
"2055",745,675,6,"r1"
"2056",755,675,9,"r1"
"2057",765,675,5,"r1"
"2058",775,675,3,"r1"
"2059",785,675,3,"r1"
"2060",795,675,7,"r1"
"2061",805,675,5,"r1"
"2062",815,675,8,"r1"
"2063",825,675,3,"r1"
"2064",835,675,3,"r1"
"2065",845,675,4,"r1"
"2066",855,675,9,"r1"
"2067",865,675,9,"r1"
"2068",875,675,10,"r1"
"2069",885,675,6,"r1"
"2070",895,675,1,"r1"
"2071",5,665,6,"r1"
"2072",15,665,5,"r1"
"2073",25,665,10,"r1"
"2074",35,665,7,"r1"
"2075",45,665,1,"r1"
"2076",55,665,3,"r1"
"2077",65,665,9,"r1"
"2078",75,665,4,"r1"
"2079",85,665,8,"r1"
"2080",95,665,9,"r1"
"2081",105,665,7,"r1"
"2082",115,665,5,"r1"
"2083",125,665,4,"r1"
"2084",135,665,8,"r1"
"2085",145,665,3,"r1"
"2086",155,665,8,"r1"
"2087",165,665,5,"r1"
"2088",175,665,8,"r1"
"2089",185,665,2,"r1"
"2090",195,665,5,"r1"
"2091",205,665,9,"r1"
"2092",215,665,2,"r1"
"2093",225,665,10,"r1"
"2094",235,665,8,"r1"
"2095",245,665,5,"r1"
"2096",255,665,3,"r1"
"2097",265,665,8,"r1"
"2098",275,665,5,"r1"
"2099",285,665,8,"r1"
"2100",295,665,2,"r1"
"2101",305,665,6,"r1"
"2102",315,665,4,"r1"
"2103",325,665,6,"r1"
"2104",335,665,1,"r1"
"2105",345,665,4,"r1"
"2106",355,665,3,"r1"
"2107",365,665,9,"r1"
"2108",375,665,10,"r1"
"2109",385,665,7,"r1"
"2110",395,665,5,"r1"
"2111",405,665,8,"r1"
"2112",415,665,5,"r1"
"2113",425,665,4,"r1"
"2114",435,665,7,"r1"
"2115",445,665,6,"r1"
"2116",455,665,9,"r1"
"2117",465,665,4,"r1"
"2118",475,665,8,"r1"
"2119",485,665,1,"r1"
"2120",495,665,4,"r1"
"2121",505,665,8,"r1"
"2122",515,665,10,"r1"
"2123",525,665,1,"r1"
"2124",535,665,4,"r1"
"2125",545,665,9,"r1"
"2126",555,665,5,"r1"
"2127",565,665,10,"r1"
"2128",575,665,2,"r1"
"2129",585,665,8,"r1"
"2130",595,665,1,"r1"
"2131",605,665,8,"r1"
"2132",615,665,2,"r1"
"2133",625,665,10,"r1"
"2134",635,665,6,"r1"
"2135",645,665,3,"r1"
"2136",655,665,3,"r1"
"2137",665,665,3,"r1"
"2138",675,665,4,"r1"
"2139",685,665,6,"r1"
"2140",695,665,9,"r1"
"2141",705,665,10,"r1"
"2142",715,665,10,"r1"
"2143",725,665,6,"r1"
"2144",735,665,8,"r1"
"2145",745,665,9,"r1"
"2146",755,665,10,"r1"
"2147",765,665,3,"r1"
"2148",775,665,3,"r1"
"2149",785,665,7,"r1"
"2150",795,665,10,"r1"
"2151",805,665,6,"r1"
"2152",815,665,9,"r1"
"2153",825,665,6,"r1"
"2154",835,665,9,"r1"
"2155",845,665,2,"r1"
"2156",855,665,10,"r1"
"2157",865,665,1,"r1"
"2158",875,665,8,"r1"
"2159",885,665,10,"r1"
"2160",895,665,9,"r1"
"2161",5,655,7,"r1"
"2162",15,655,7,"r1"
"2163",25,655,1,"r1"
"2164",35,655,1,"r1"
"2165",45,655,9,"r1"
"2166",55,655,4,"r1"
"2167",65,655,7,"r1"
"2168",75,655,10,"r1"
"2169",85,655,1,"r1"
"2170",95,655,6,"r1"
"2171",105,655,1,"r1"
"2172",115,655,1,"r1"
"2173",125,655,2,"r1"
"2174",135,655,10,"r1"
"2175",145,655,4,"r1"
"2176",155,655,1,"r1"
"2177",165,655,7,"r1"
"2178",175,655,3,"r1"
"2179",185,655,9,"r1"
"2180",195,655,10,"r1"
"2181",205,655,8,"r1"
"2182",215,655,2,"r1"
"2183",225,655,2,"r1"
"2184",235,655,3,"r1"
"2185",245,655,10,"r1"
"2186",255,655,1,"r1"
"2187",265,655,2,"r1"
"2188",275,655,2,"r1"
"2189",285,655,8,"r1"
"2190",295,655,4,"r1"
"2191",305,655,3,"r1"
"2192",315,655,3,"r1"
"2193",325,655,9,"r1"
"2194",335,655,8,"r1"
"2195",345,655,4,"r1"
"2196",355,655,1,"r1"
"2197",365,655,7,"r1"
"2198",375,655,7,"r1"
"2199",385,655,10,"r1"
"2200",395,655,1,"r1"
"2201",405,655,3,"r1"
"2202",415,655,9,"r1"
"2203",425,655,7,"r1"
"2204",435,655,2,"r1"
"2205",445,655,4,"r1"
"2206",455,655,9,"r1"
"2207",465,655,6,"r1"
"2208",475,655,6,"r1"
"2209",485,655,4,"r1"
"2210",495,655,10,"r1"
"2211",505,655,1,"r1"
"2212",515,655,6,"r1"
"2213",525,655,7,"r1"
"2214",535,655,10,"r1"
"2215",545,655,1,"r1"
"2216",555,655,9,"r1"
"2217",565,655,6,"r1"
"2218",575,655,5,"r1"
"2219",585,655,8,"r1"
"2220",595,655,9,"r1"
"2221",605,655,8,"r1"
"2222",615,655,8,"r1"
"2223",625,655,9,"r1"
"2224",635,655,4,"r1"
"2225",645,655,6,"r1"
"2226",655,655,3,"r1"
"2227",665,655,3,"r1"
"2228",675,655,1,"r1"
"2229",685,655,10,"r1"
"2230",695,655,9,"r1"
"2231",705,655,3,"r1"
"2232",715,655,7,"r1"
"2233",725,655,3,"r1"
"2234",735,655,4,"r1"
"2235",745,655,5,"r1"
"2236",755,655,6,"r1"
"2237",765,655,2,"r1"
"2238",775,655,1,"r1"
"2239",785,655,2,"r1"
"2240",795,655,3,"r1"
"2241",805,655,8,"r1"
"2242",815,655,8,"r1"
"2243",825,655,4,"r1"
"2244",835,655,6,"r1"
"2245",845,655,3,"r1"
"2246",855,655,8,"r1"
"2247",865,655,10,"r1"
"2248",875,655,5,"r1"
"2249",885,655,2,"r1"
"2250",895,655,10,"r1"
"2251",5,645,2,"r1"
"2252",15,645,6,"r1"
"2253",25,645,10,"r1"
"2254",35,645,6,"r1"
"2255",45,645,7,"r1"
"2256",55,645,1,"r1"
"2257",65,645,8,"r1"
"2258",75,645,1,"r1"
"2259",85,645,10,"r1"
"2260",95,645,8,"r1"
"2261",105,645,4,"r1"
"2262",115,645,10,"r1"
"2263",125,645,5,"r1"
"2264",135,645,9,"r1"
"2265",145,645,5,"r1"
"2266",155,645,8,"r1"
"2267",165,645,3,"r1"
"2268",175,645,6,"r1"
"2269",185,645,1,"r1"
"2270",195,645,8,"r1"
"2271",205,645,8,"r1"
"2272",215,645,7,"r1"
"2273",225,645,4,"r1"
"2274",235,645,9,"r1"
"2275",245,645,8,"r1"
"2276",255,645,8,"r1"
"2277",265,645,1,"r1"
"2278",275,645,7,"r1"
"2279",285,645,10,"r1"
"2280",295,645,9,"r1"
"2281",305,645,5,"r1"
"2282",315,645,9,"r1"
"2283",325,645,8,"r1"
"2284",335,645,3,"r1"
"2285",345,645,1,"r1"
"2286",355,645,4,"r1"
"2287",365,645,8,"r1"
"2288",375,645,6,"r1"
"2289",385,645,6,"r1"
"2290",395,645,5,"r1"
"2291",405,645,3,"r1"
"2292",415,645,8,"r1"
"2293",425,645,7,"r1"
"2294",435,645,2,"r1"
"2295",445,645,3,"r1"
"2296",455,645,2,"r1"
"2297",465,645,9,"r1"
"2298",475,645,9,"r1"
"2299",485,645,8,"r1"
"2300",495,645,8,"r1"
"2301",505,645,6,"r1"
"2302",515,645,10,"r1"
"2303",525,645,10,"r1"
"2304",535,645,9,"r1"
"2305",545,645,2,"r1"
"2306",555,645,4,"r1"
"2307",565,645,10,"r1"
"2308",575,645,2,"r1"
"2309",585,645,4,"r1"
"2310",595,645,9,"r1"
"2311",605,645,9,"r1"
"2312",615,645,9,"r1"
"2313",625,645,7,"r1"
"2314",635,645,9,"r1"
"2315",645,645,9,"r1"
"2316",655,645,10,"r1"
"2317",665,645,6,"r1"
"2318",675,645,10,"r1"
"2319",685,645,3,"r1"
"2320",695,645,6,"r1"
"2321",705,645,8,"r1"
"2322",715,645,4,"r1"
"2323",725,645,4,"r1"
"2324",735,645,3,"r1"
"2325",745,645,9,"r1"
"2326",755,645,10,"r1"
"2327",765,645,7,"r1"
"2328",775,645,8,"r1"
"2329",785,645,1,"r1"
"2330",795,645,8,"r1"
"2331",805,645,7,"r1"
"2332",815,645,8,"r1"
"2333",825,645,8,"r1"
"2334",835,645,9,"r1"
"2335",845,645,4,"r1"
"2336",855,645,9,"r1"
"2337",865,645,6,"r1"
"2338",875,645,7,"r1"
"2339",885,645,4,"r1"
"2340",895,645,9,"r1"
"2341",5,635,2,"r1"
"2342",15,635,5,"r1"
"2343",25,635,5,"r1"
"2344",35,635,8,"r1"
"2345",45,635,7,"r1"
"2346",55,635,10,"r1"
"2347",65,635,6,"r1"
"2348",75,635,1,"r1"
"2349",85,635,5,"r1"
"2350",95,635,7,"r1"
"2351",105,635,5,"r1"
"2352",115,635,9,"r1"
"2353",125,635,5,"r1"
"2354",135,635,6,"r1"
"2355",145,635,7,"r1"
"2356",155,635,3,"r1"
"2357",165,635,6,"r1"
"2358",175,635,10,"r1"
"2359",185,635,2,"r1"
"2360",195,635,2,"r1"
"2361",205,635,1,"r1"
"2362",215,635,3,"r1"
"2363",225,635,3,"r1"
"2364",235,635,3,"r1"
"2365",245,635,7,"r1"
"2366",255,635,1,"r1"
"2367",265,635,4,"r1"
"2368",275,635,6,"r1"
"2369",285,635,2,"r1"
"2370",295,635,4,"r1"
"2371",305,635,10,"r1"
"2372",315,635,6,"r1"
"2373",325,635,1,"r1"
"2374",335,635,6,"r1"
"2375",345,635,6,"r1"
"2376",355,635,3,"r1"
"2377",365,635,2,"r1"
"2378",375,635,7,"r1"
"2379",385,635,2,"r1"
"2380",395,635,4,"r1"
"2381",405,635,8,"r1"
"2382",415,635,8,"r1"
"2383",425,635,4,"r1"
"2384",435,635,3,"r1"
"2385",445,635,6,"r1"
"2386",455,635,1,"r1"
"2387",465,635,4,"r1"
"2388",475,635,10,"r1"
"2389",485,635,10,"r1"
"2390",495,635,3,"r1"
"2391",505,635,10,"r1"
"2392",515,635,2,"r1"
"2393",525,635,9,"r1"
"2394",535,635,2,"r1"
"2395",545,635,1,"r1"
"2396",555,635,1,"r1"
"2397",565,635,4,"r1"
"2398",575,635,10,"r1"
"2399",585,635,1,"r1"
"2400",595,635,2,"r1"
"2401",605,635,5,"r1"
"2402",615,635,9,"r1"
"2403",625,635,6,"r1"
"2404",635,635,1,"r1"
"2405",645,635,6,"r1"
"2406",655,635,9,"r1"
"2407",665,635,1,"r1"
"2408",675,635,7,"r1"
"2409",685,635,7,"r1"
"2410",695,635,8,"r1"
"2411",705,635,1,"r1"
"2412",715,635,5,"r1"
"2413",725,635,10,"r1"
"2414",735,635,5,"r1"
"2415",745,635,2,"r1"
"2416",755,635,4,"r1"
"2417",765,635,10,"r1"
"2418",775,635,6,"r1"
"2419",785,635,10,"r1"
"2420",795,635,7,"r1"
"2421",805,635,5,"r1"
"2422",815,635,2,"r1"
"2423",825,635,7,"r1"
"2424",835,635,2,"r1"
"2425",845,635,3,"r1"
"2426",855,635,5,"r1"
"2427",865,635,9,"r1"
"2428",875,635,4,"r1"
"2429",885,635,9,"r1"
"2430",895,635,4,"r1"
"2431",5,625,3,"r1"
"2432",15,625,1,"r1"
"2433",25,625,1,"r1"
"2434",35,625,4,"r1"
"2435",45,625,5,"r1"
"2436",55,625,4,"r1"
"2437",65,625,8,"r1"
"2438",75,625,4,"r1"
"2439",85,625,2,"r1"
"2440",95,625,1,"r1"
"2441",105,625,2,"r1"
"2442",115,625,9,"r1"
"2443",125,625,1,"r1"
"2444",135,625,9,"r1"
"2445",145,625,4,"r1"
"2446",155,625,3,"r1"
"2447",165,625,3,"r1"
"2448",175,625,5,"r1"
"2449",185,625,9,"r1"
"2450",195,625,10,"r1"
"2451",205,625,4,"r1"
"2452",215,625,4,"r1"
"2453",225,625,8,"r1"
"2454",235,625,1,"r1"
"2455",245,625,2,"r1"
"2456",255,625,9,"r1"
"2457",265,625,10,"r1"
"2458",275,625,8,"r1"
"2459",285,625,1,"r1"
"2460",295,625,6,"r1"
"2461",305,625,10,"r1"
"2462",315,625,4,"r1"
"2463",325,625,5,"r1"
"2464",335,625,9,"r1"
"2465",345,625,1,"r1"
"2466",355,625,4,"r1"
"2467",365,625,9,"r1"
"2468",375,625,4,"r1"
"2469",385,625,7,"r1"
"2470",395,625,6,"r1"
"2471",405,625,10,"r1"
"2472",415,625,7,"r1"
"2473",425,625,5,"r1"
"2474",435,625,10,"r1"
"2475",445,625,6,"r1"
"2476",455,625,2,"r1"
"2477",465,625,9,"r1"
"2478",475,625,1,"r1"
"2479",485,625,2,"r1"
"2480",495,625,5,"r1"
"2481",505,625,9,"r1"
"2482",515,625,6,"r1"
"2483",525,625,3,"r1"
"2484",535,625,4,"r1"
"2485",545,625,4,"r1"
"2486",555,625,6,"r1"
"2487",565,625,1,"r1"
"2488",575,625,1,"r1"
"2489",585,625,7,"r1"
"2490",595,625,1,"r1"
"2491",605,625,6,"r1"
"2492",615,625,5,"r1"
"2493",625,625,9,"r1"
"2494",635,625,9,"r1"
"2495",645,625,10,"r1"
"2496",655,625,4,"r1"
"2497",665,625,5,"r1"
"2498",675,625,8,"r1"
"2499",685,625,4,"r1"
"2500",695,625,9,"r1"
"2501",705,625,9,"r1"
"2502",715,625,1,"r1"
"2503",725,625,3,"r1"
"2504",735,625,10,"r1"
"2505",745,625,7,"r1"
"2506",755,625,7,"r1"
"2507",765,625,8,"r1"
"2508",775,625,5,"r1"
"2509",785,625,9,"r1"
"2510",795,625,3,"r1"
"2511",805,625,9,"r1"
"2512",815,625,9,"r1"
"2513",825,625,9,"r1"
"2514",835,625,8,"r1"
"2515",845,625,6,"r1"
"2516",855,625,4,"r1"
"2517",865,625,4,"r1"
"2518",875,625,6,"r1"
"2519",885,625,6,"r1"
"2520",895,625,6,"r1"
"2521",5,615,6,"r1"
"2522",15,615,2,"r1"
"2523",25,615,4,"r1"
"2524",35,615,8,"r1"
"2525",45,615,8,"r1"
"2526",55,615,7,"r1"
"2527",65,615,3,"r1"
"2528",75,615,9,"r1"
"2529",85,615,2,"r1"
"2530",95,615,8,"r1"
"2531",105,615,8,"r1"
"2532",115,615,6,"r1"
"2533",125,615,4,"r1"
"2534",135,615,1,"r1"
"2535",145,615,7,"r1"
"2536",155,615,1,"r1"
"2537",165,615,3,"r1"
"2538",175,615,1,"r1"
"2539",185,615,2,"r1"
"2540",195,615,1,"r1"
"2541",205,615,4,"r1"
"2542",215,615,10,"r1"
"2543",225,615,2,"r1"
"2544",235,615,4,"r1"
"2545",245,615,7,"r1"
"2546",255,615,9,"r1"
"2547",265,615,1,"r1"
"2548",275,615,3,"r1"
"2549",285,615,5,"r1"
"2550",295,615,8,"r1"
"2551",305,615,6,"r1"
"2552",315,615,9,"r1"
"2553",325,615,4,"r1"
"2554",335,615,8,"r1"
"2555",345,615,4,"r1"
"2556",355,615,1,"r1"
"2557",365,615,9,"r1"
"2558",375,615,2,"r1"
"2559",385,615,10,"r1"
"2560",395,615,3,"r1"
"2561",405,615,7,"r1"
"2562",415,615,1,"r1"
"2563",425,615,9,"r1"
"2564",435,615,8,"r1"
"2565",445,615,8,"r1"
"2566",455,615,7,"r1"
"2567",465,615,5,"r1"
"2568",475,615,6,"r1"
"2569",485,615,2,"r1"
"2570",495,615,9,"r1"
"2571",505,615,3,"r1"
"2572",515,615,5,"r1"
"2573",525,615,8,"r1"
"2574",535,615,4,"r1"
"2575",545,615,6,"r1"
"2576",555,615,3,"r1"
"2577",565,615,4,"r1"
"2578",575,615,8,"r1"
"2579",585,615,3,"r1"
"2580",595,615,8,"r1"
"2581",605,615,9,"r1"
"2582",615,615,3,"r1"
"2583",625,615,2,"r1"
"2584",635,615,6,"r1"
"2585",645,615,5,"r1"
"2586",655,615,1,"r1"
"2587",665,615,10,"r1"
"2588",675,615,7,"r1"
"2589",685,615,6,"r1"
"2590",695,615,6,"r1"
"2591",705,615,7,"r1"
"2592",715,615,10,"r1"
"2593",725,615,9,"r1"
"2594",735,615,10,"r1"
"2595",745,615,6,"r1"
"2596",755,615,5,"r1"
"2597",765,615,8,"r1"
"2598",775,615,1,"r1"
"2599",785,615,7,"r1"
"2600",795,615,8,"r1"
"2601",805,615,9,"r1"
"2602",815,615,4,"r1"
"2603",825,615,2,"r1"
"2604",835,615,8,"r1"
"2605",845,615,8,"r1"
"2606",855,615,3,"r1"
"2607",865,615,10,"r1"
"2608",875,615,1,"r1"
"2609",885,615,3,"r1"
"2610",895,615,9,"r1"
"2611",5,605,7,"r1"
"2612",15,605,10,"r1"
"2613",25,605,9,"r1"
"2614",35,605,9,"r1"
"2615",45,605,8,"r1"
"2616",55,605,10,"r1"
"2617",65,605,10,"r1"
"2618",75,605,2,"r1"
"2619",85,605,7,"r1"
"2620",95,605,4,"r1"
"2621",105,605,8,"r1"
"2622",115,605,5,"r1"
"2623",125,605,9,"r1"
"2624",135,605,2,"r1"
"2625",145,605,5,"r1"
"2626",155,605,1,"r1"
"2627",165,605,1,"r1"
"2628",175,605,9,"r1"
"2629",185,605,1,"r1"
"2630",195,605,1,"r1"
"2631",205,605,4,"r1"
"2632",215,605,9,"r1"
"2633",225,605,9,"r1"
"2634",235,605,3,"r1"
"2635",245,605,6,"r1"
"2636",255,605,5,"r1"
"2637",265,605,9,"r1"
"2638",275,605,6,"r1"
"2639",285,605,2,"r1"
"2640",295,605,4,"r1"
"2641",305,605,10,"r1"
"2642",315,605,3,"r1"
"2643",325,605,10,"r1"
"2644",335,605,7,"r1"
"2645",345,605,5,"r1"
"2646",355,605,4,"r1"
"2647",365,605,9,"r1"
"2648",375,605,3,"r1"
"2649",385,605,8,"r1"
"2650",395,605,7,"r1"
"2651",405,605,7,"r1"
"2652",415,605,7,"r1"
"2653",425,605,3,"r1"
"2654",435,605,1,"r1"
"2655",445,605,10,"r1"
"2656",455,605,2,"r1"
"2657",465,605,6,"r1"
"2658",475,605,8,"r1"
"2659",485,605,6,"r1"
"2660",495,605,10,"r1"
"2661",505,605,8,"r1"
"2662",515,605,10,"r1"
"2663",525,605,8,"r1"
"2664",535,605,5,"r1"
"2665",545,605,8,"r1"
"2666",555,605,3,"r1"
"2667",565,605,10,"r1"
"2668",575,605,6,"r1"
"2669",585,605,8,"r1"
"2670",595,605,7,"r1"
"2671",605,605,8,"r1"
"2672",615,605,3,"r1"
"2673",625,605,8,"r1"
"2674",635,605,8,"r1"
"2675",645,605,5,"r1"
"2676",655,605,1,"r1"
"2677",665,605,3,"r1"
"2678",675,605,5,"r1"
"2679",685,605,9,"r1"
"2680",695,605,3,"r1"
"2681",705,605,2,"r1"
"2682",715,605,5,"r1"
"2683",725,605,9,"r1"
"2684",735,605,8,"r1"
"2685",745,605,1,"r1"
"2686",755,605,6,"r1"
"2687",765,605,9,"r1"
"2688",775,605,5,"r1"
"2689",785,605,4,"r1"
"2690",795,605,7,"r1"
"2691",805,605,9,"r1"
"2692",815,605,5,"r1"
"2693",825,605,9,"r1"
"2694",835,605,8,"r1"
"2695",845,605,5,"r1"
"2696",855,605,8,"r1"
"2697",865,605,1,"r1"
"2698",875,605,3,"r1"
"2699",885,605,4,"r1"
"2700",895,605,3,"r1"
"2701",5,595,9,"r1"
"2702",15,595,5,"r1"
"2703",25,595,9,"r1"
"2704",35,595,5,"r1"
"2705",45,595,5,"r1"
"2706",55,595,10,"r1"
"2707",65,595,2,"r1"
"2708",75,595,5,"r1"
"2709",85,595,5,"r1"
"2710",95,595,4,"r1"
"2711",105,595,5,"r1"
"2712",115,595,2,"r1"
"2713",125,595,6,"r1"
"2714",135,595,8,"r1"
"2715",145,595,6,"r1"
"2716",155,595,1,"r1"
"2717",165,595,8,"r1"
"2718",175,595,3,"r1"
"2719",185,595,5,"r1"
"2720",195,595,7,"r1"
"2721",205,595,10,"r1"
"2722",215,595,10,"r1"
"2723",225,595,4,"r1"
"2724",235,595,3,"r1"
"2725",245,595,6,"r1"
"2726",255,595,9,"r1"
"2727",265,595,8,"r1"
"2728",275,595,6,"r1"
"2729",285,595,1,"r1"
"2730",295,595,2,"r1"
"2731",305,595,3,"r1"
"2732",315,595,5,"r1"
"2733",325,595,4,"r1"
"2734",335,595,6,"r1"
"2735",345,595,9,"r1"
"2736",355,595,5,"r1"
"2737",365,595,6,"r1"
"2738",375,595,1,"r1"
"2739",385,595,2,"r1"
"2740",395,595,6,"r1"
"2741",405,595,9,"r1"
"2742",415,595,7,"r1"
"2743",425,595,7,"r1"
"2744",435,595,1,"r1"
"2745",445,595,6,"r1"
"2746",455,595,10,"r1"
"2747",465,595,6,"r1"
"2748",475,595,10,"r1"
"2749",485,595,1,"r1"
"2750",495,595,4,"r1"
"2751",505,595,8,"r1"
"2752",515,595,3,"r1"
"2753",525,595,2,"r1"
"2754",535,595,1,"r1"
"2755",545,595,6,"r1"
"2756",555,595,9,"r1"
"2757",565,595,3,"r1"
"2758",575,595,10,"r1"
"2759",585,595,4,"r1"
"2760",595,595,10,"r1"
"2761",605,595,6,"r1"
"2762",615,595,4,"r1"
"2763",625,595,9,"r1"
"2764",635,595,3,"r1"
"2765",645,595,7,"r1"
"2766",655,595,8,"r1"
"2767",665,595,4,"r1"
"2768",675,595,6,"r1"
"2769",685,595,7,"r1"
"2770",695,595,5,"r1"
"2771",705,595,5,"r1"
"2772",715,595,10,"r1"
"2773",725,595,8,"r1"
"2774",735,595,7,"r1"
"2775",745,595,10,"r1"
"2776",755,595,2,"r1"
"2777",765,595,4,"r1"
"2778",775,595,8,"r1"
"2779",785,595,4,"r1"
"2780",795,595,6,"r1"
"2781",805,595,10,"r1"
"2782",815,595,1,"r1"
"2783",825,595,5,"r1"
"2784",835,595,4,"r1"
"2785",845,595,7,"r1"
"2786",855,595,4,"r1"
"2787",865,595,6,"r1"
"2788",875,595,9,"r1"
"2789",885,595,3,"r1"
"2790",895,595,4,"r1"
"2791",5,585,3,"r1"
"2792",15,585,4,"r1"
"2793",25,585,9,"r1"
"2794",35,585,10,"r1"
"2795",45,585,7,"r1"
"2796",55,585,6,"r1"
"2797",65,585,5,"r1"
"2798",75,585,6,"r1"
"2799",85,585,8,"r1"
"2800",95,585,10,"r1"
"2801",105,585,5,"r1"
"2802",115,585,9,"r1"
"2803",125,585,3,"r1"
"2804",135,585,7,"r1"
"2805",145,585,4,"r1"
"2806",155,585,8,"r1"
"2807",165,585,8,"r1"
"2808",175,585,1,"r1"
"2809",185,585,1,"r1"
"2810",195,585,7,"r1"
"2811",205,585,5,"r1"
"2812",215,585,7,"r1"
"2813",225,585,10,"r1"
"2814",235,585,2,"r1"
"2815",245,585,5,"r1"
"2816",255,585,7,"r1"
"2817",265,585,8,"r1"
"2818",275,585,5,"r1"
"2819",285,585,4,"r1"
"2820",295,585,8,"r1"
"2821",305,585,5,"r1"
"2822",315,585,6,"r1"
"2823",325,585,7,"r1"
"2824",335,585,10,"r1"
"2825",345,585,7,"r1"
"2826",355,585,1,"r1"
"2827",365,585,8,"r1"
"2828",375,585,8,"r1"
"2829",385,585,7,"r1"
"2830",395,585,1,"r1"
"2831",405,585,6,"r1"
"2832",415,585,5,"r1"
"2833",425,585,5,"r1"
"2834",435,585,6,"r1"
"2835",445,585,3,"r1"
"2836",455,585,9,"r1"
"2837",465,585,9,"r1"
"2838",475,585,5,"r1"
"2839",485,585,8,"r1"
"2840",495,585,3,"r1"
"2841",505,585,9,"r1"
"2842",515,585,9,"r1"
"2843",525,585,3,"r1"
"2844",535,585,9,"r1"
"2845",545,585,6,"r1"
"2846",555,585,1,"r1"
"2847",565,585,5,"r1"
"2848",575,585,9,"r1"
"2849",585,585,3,"r1"
"2850",595,585,5,"r1"
"2851",605,585,8,"r1"
"2852",615,585,3,"r1"
"2853",625,585,1,"r1"
"2854",635,585,9,"r1"
"2855",645,585,3,"r1"
"2856",655,585,1,"r1"
"2857",665,585,5,"r1"
"2858",675,585,10,"r1"
"2859",685,585,10,"r1"
"2860",695,585,9,"r1"
"2861",705,585,10,"r1"
"2862",715,585,8,"r1"
